,Unnamed: 0,ID,kingdom,class,family,acceptedNameUsage,infraspecificEpithet,vernacularName,establishmentMeans,CATEGORÍA.DE.CONSERVACIÓN,basisOfRecord,institution,recordedBy,year,month,day,locality,locationRemarks,county,stateProvince,municipality,PRECISIÓN.DATO,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimCoordinateSystem,verbatimSRS,HUSO,occurrenceRemarks,datasetName,dynamicProperties,geodeticDatum,verbatimCoordinates,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedDate,georeferenceProtocol 
3871,3872,6837,Plantae,Magnoliopsida,Apiaceae,Lilaeopsis macloviana (Gand.) A.W. Hill,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:03.585Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3872,3873,6838,Plantae,Magnoliopsida,Campanulaceae,Lobelia oligophylla (Wedd.) Lammers,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:05.066Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3873,3874,6839,Plantae,Liliopsida,Cyperaceae,Eleocharis pseudoalbibracteata S. González & Guagl.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:06.535Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3874,3875,6840,Plantae,Liliopsida,Cyperaceae,Phylloscirpus deserticola (Phil.) Dhooge & Goetgh.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:08.011Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3875,3876,6841,Plantae,Magnoliopsida,Asteraceae,Senecio algens Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.064686,-69.188086,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.064686, -69.188086",-18.064686,-69.188086,10,0.0000001,2022-11-23T06:40:09.496Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3876,3877,6842,Plantae,Magnoliopsida,Asteraceae,Werneria pygmaea Gillies ex Hook. & Arn.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:10.990Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3877,3878,6843,Plantae,Magnoliopsida,Caryophyllaceae,Arenaria rivularis Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto8.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.066026,-69.192321,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.066026, -69.192321",-18.066026,-69.192321,10,0.0000001,2022-11-23T06:40:12.475Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3878,3879,6844,Plantae,Magnoliopsida,Haloragaceae,Myriophyllum quitense Kunth,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:13.958Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3879,3880,6845,Plantae,Magnoliopsida,Plantaginaceae,Plantago barbata G. Forst. ssp. barbata,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:15.436Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3880,3881,6846,Plantae,Magnoliopsida,Ranunculaceae,Ranunculus uniflorus Phil. ex Reiche f. uniflorus,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:16.924Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3881,3882,6847,Plantae,Liliopsida,Cyperaceae,Carex maritima Gunnerus,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:18.412Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3882,3883,6848,Plantae,Liliopsida,Juncaceae,Oxychloë andina Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:19.898Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3883,3884,6849,Plantae,Liliopsida,Poaceae,Deyeuxia curvula Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:21.403Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3884,3885,6850,Plantae,Liliopsida,Potamogetonaceae,"Stuckenia filiformis (Pers.) Boehm. ssp. alpina (Blytt) R.R. Haynes, Les & M. Král",,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:22.889Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3885,3886,6851,Plantae,Polypodiopsida,Azollaceae,Azolla filiculoides Lam.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:24.374Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3886,3887,6852,Plantae,Magnoliopsida,Apiaceae,Lilaeopsis macloviana (Gand.) A.W. Hill,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063547,-69.194756,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063547, -69.194756",-18.063547,-69.194756,10,0.0000001,2022-11-23T06:40:25.869Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3887,3888,6853,Plantae,Liliopsida,Cyperaceae,Zameioscirpus atacamensis (Phil.) Dhooge & Goetgh.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063547,-69.194756,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063547, -69.194756",-18.063547,-69.194756,10,0.0000001,2022-11-23T06:40:27.353Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3888,3889,6854,Plantae,Magnoliopsida,Campanulaceae,Lobelia oligophylla (Wedd.) Lammers,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto10.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063547,-69.194756,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063547, -69.194756",-18.063547,-69.194756,10,0.0000001,2022-11-23T06:40:28.841Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3889,3890,6855,Plantae,Magnoliopsida,Asteraceae,Werneria heteroloba Wedd. f. heteroloba,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto9.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.063083,-69.206586,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.063083, -69.206586",-18.063083,-69.206586,10,0.0000001,2022-11-23T06:40:30.331Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3890,3891,6856,Plantae,Magnoliopsida,Ranunculaceae,Ranunculus uniflorus Phil. ex Reiche f. uniflorus,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",pto7.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.09233,-69.180791,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.09233, -69.180791",-18.09233,-69.180791,12,0.0000001,2022-11-23T06:40:31.839Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3891,3892,6857,Plantae,Liliopsida,Juncaceae,Oxychloë andina Phil.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto5.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.101272,-69.187142,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.101272, -69.187142",-18.101272,-69.187142,10,0.0000001,2022-11-23T06:40:33.337Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3892,3893,6858,Plantae,Liliopsida,Poaceae,Deyeuxia chrysantha J. Presl var. chrysantha,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto5.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.101272,-69.187142,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.101272, -69.187142",-18.101272,-69.187142,10,0.0000001,2022-11-23T06:40:34.825Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3893,3894,6859,Plantae,Liliopsida,Poaceae,Deyeuxia curvula Wedd.,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto5.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.101272,-69.187142,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.101272, -69.187142",-18.101272,-69.187142,10,0.0000001,2022-11-23T06:40:36.314Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3894,3895,6860,Plantae,Liliopsida,Poaceae,Deyeuxia eminens J. Presl var. eminens,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto5.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.101272,-69.187142,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.101272, -69.187142",-18.101272,-69.187142,10,0.0000001,2022-11-23T06:40:37.812Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3895,3896,6861,Plantae,Liliopsida,Poaceae,Festuca rigescens (J. Presl) Kunth,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto5.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.101272,-69.187142,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.101272, -69.187142",-18.101272,-69.187142,10,0.0000001,2022-11-23T06:40:39.296Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3896,3897,6862,Plantae,Magnoliopsida,Campanulaceae,Lobelia oligophylla (Wedd.) Lammers,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:40.800Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3897,3898,6863,Plantae,Liliopsida,Cyperaceae,Phylloscirpus acaulis (Phil.) Goetgh. & D.A. Simpson,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:42.303Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
3898,3899,6864,Plantae,Magnoliopsida,Asteraceae,Baccharis acaulis (Wedd. ex R.E. Fr.) Cabrera,,,Autóctona,Sin clasificación,Publicación,,"L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia",2009.0,11.0,21.0,"Caquena, Localidad Rural",Pto6.- Humedal de Caquena,Parinacota,de Arica y Parinacota,Putre,GPS,-18.102737,-69.186907,0,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,, Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.102737, -69.186907",-18.102737,-69.186907,10,0.0000001,2022-11-23T06:40:43.793Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
